category,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
H,04,314,77,4395,HALLMARK_COMPLEMENT,7,197,0.03553299492385787,0.47518209795684957,0.464463704769853,30955/105445/12371/11502/238130/56697/63985,Pik3cg/Dock9/Casp9/Adam9/Dock4/Akap10/Gmfb,ENSMUSG00000020573/ENSMUSG00000025558/ENSMUSG00000028914/ENSMUSG00000031555/ENSMUSG00000035954/ENSMUSG00000047804/ENSMUSG00000062014
H,04,314,77,4395,HALLMARK_TGF_BETA_SIGNALING,3,54,0.05555555555555555,0.47518209795684957,0.464463704769853,21812/20482/26409,Tgfbr1/Skil/Map3k7,ENSMUSG00000007613/ENSMUSG00000027660/ENSMUSG00000028284
H,04,314,77,4395,HALLMARK_UV_RESPONSE_DN,5,144,0.034722222222222224,0.6404266117586651,0.6259808987114772,16590/19211/59125/235574/26416,Kit/Pten/Nek7/Atp2c1/Mapk14,ENSMUSG00000005672/ENSMUSG00000013663/ENSMUSG00000026393/ENSMUSG00000032570/ENSMUSG00000053436
H,04,314,77,4395,HALLMARK_HEME_METABOLISM,6,195,0.03076923076923077,0.656658662838666,0.6418468133009518,12380/104015/71779/59125/269587/242418,Cast/Synj1/March8/Nek7/Epb41/Dcaf10,ENSMUSG00000021585/ENSMUSG00000022973/ENSMUSG00000025702/ENSMUSG00000026393/ENSMUSG00000028906/ENSMUSG00000035572
H,04,314,77,4395,HALLMARK_UV_RESPONSE_UP,5,162,0.030864197530864196,0.7146365342998614,0.6985169132254284,16195/110960/15566/26905/51810,Il6st/Tars/Htr7/Eif2s3x/Hnrnpu,ENSMUSG00000021756/ENSMUSG00000022241/ENSMUSG00000024798/ENSMUSG00000035150/ENSMUSG00000039630
H,04,314,77,4395,HALLMARK_APICAL_SURFACE,2,44,0.045454545454545456,0.7542859346655517,0.7372719662144491,12189/11487,Brca1/Adam10,ENSMUSG00000017146/ENSMUSG00000054693
H,04,314,77,4395,HALLMARK_ALLOGRAFT_REJECTION,3,204,0.014705882352941176,0.9755471542139524,0.9535423311865701,12189/15251/26409,Brca1/Hif1a/Map3k7,ENSMUSG00000017146/ENSMUSG00000021109/ENSMUSG00000028284
H,04,314,77,4395,HALLMARK_ANDROGEN_RESPONSE,3,111,0.02702702702702703,0.9755471542139524,0.9535423311865701,14229/69608/76687,Fkbp5/Sec24d/Spcs3,ENSMUSG00000024222/ENSMUSG00000039234/ENSMUSG00000054408
H,04,314,77,4395,HALLMARK_ANGIOGENESIS,1,36,0.027777777777777776,0.9755471542139524,0.9535423311865701,94185,Tnfrsf21,ENSMUSG00000023915
H,04,314,77,4395,HALLMARK_APOPTOSIS,2,161,0.012422360248447204,0.9755471542139524,0.9535423311865701,12189/12371,Brca1/Casp9,ENSMUSG00000017146/ENSMUSG00000028914
H,04,314,77,4395,HALLMARK_BILE_ACID_METABOLISM,1,113,0.008849557522123894,0.9755471542139524,0.9535423311865701,71877,Efhc1,ENSMUSG00000041809
H,04,314,77,4395,HALLMARK_COAGULATION,2,141,0.014184397163120567,0.9755471542139524,0.9535423311865701,12371/11502,Casp9/Adam9,ENSMUSG00000028914/ENSMUSG00000031555
H,04,314,77,4395,HALLMARK_E2F_TARGETS,2,200,0.01,0.9755471542139524,0.9535423311865701,12189/69716,Brca1/Trip13,ENSMUSG00000017146/ENSMUSG00000021569
H,04,314,77,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2,200,0.01,0.9755471542139524,0.9535423311865701,22240/16412,Dpysl3/Itgb1,ENSMUSG00000024501/ENSMUSG00000025809
H,04,314,77,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,200,0.015,0.9755471542139524,0.9535423311865701,16195/14229/78286,Il6st/Fkbp5/Nav2,ENSMUSG00000021756/ENSMUSG00000024222/ENSMUSG00000052512
H,04,314,77,4395,HALLMARK_ESTROGEN_RESPONSE_LATE,2,206,0.009708737864077669,0.9755471542139524,0.9535423311865701,16195/14229,Il6st/Fkbp5,ENSMUSG00000021756/ENSMUSG00000024222
H,04,314,77,4395,HALLMARK_FATTY_ACID_METABOLISM,1,160,0.00625,0.9755471542139524,0.9535423311865701,229877,Rap1gds1,ENSMUSG00000028149
H,04,314,77,4395,HALLMARK_G2M_CHECKPOINT,4,199,0.020100502512562814,0.9755471542139524,0.9535423311865701,15251/51810/26416/19704,Hif1a/Hnrnpu/Mapk14/Upf1,ENSMUSG00000021109/ENSMUSG00000039630/ENSMUSG00000053436/ENSMUSG00000058301
H,04,314,77,4395,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.9755471542139524,0.9535423311865701,16728,L1cam,ENSMUSG00000031391
H,04,314,77,4395,HALLMARK_HYPOXIA,3,201,0.014925373134328358,0.9755471542139524,0.9535423311865701,11977/15931/75785,Atp7a/Ids/Klhl24,ENSMUSG00000033792/ENSMUSG00000035847/ENSMUSG00000062901
H,04,314,77,4395,HALLMARK_IL2_STAT5_SIGNALING,2,200,0.01,0.9755471542139524,0.9535423311865701,94185/72729,Tnfrsf21/Cdc42se2,ENSMUSG00000023915/ENSMUSG00000052298
H,04,314,77,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,2,88,0.022727272727272728,0.9755471542139524,0.9535423311865701,16195/94185,Il6st/Tnfrsf21,ENSMUSG00000021756/ENSMUSG00000023915
H,04,314,77,4395,HALLMARK_INFLAMMATORY_RESPONSE,4,199,0.020100502512562814,0.9755471542139524,0.9535423311865701,15251/11938/235574/74442,Hif1a/Atp2a2/Atp2c1/Sgms2,ENSMUSG00000021109/ENSMUSG00000029467/ENSMUSG00000032570/ENSMUSG00000050931
H,04,314,77,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,2,208,0.009615384615384616,0.9755471542139524,0.9535423311865701,15251/19766,Hif1a/Ripk1,ENSMUSG00000021109/ENSMUSG00000021408
H,04,314,77,4395,HALLMARK_KRAS_SIGNALING_DN,1,205,0.004878048780487805,0.9755471542139524,0.9535423311865701,20482,Skil,ENSMUSG00000027660
H,04,314,77,4395,HALLMARK_KRAS_SIGNALING_UP,4,204,0.0196078431372549,0.9755471542139524,0.9535423311865701,67776/268980/22217/233315,Vwa5a/Strn/Usp12/Mtmr10,ENSMUSG00000023186/ENSMUSG00000024077/ENSMUSG00000029640/ENSMUSG00000030522
H,04,314,77,4395,HALLMARK_MITOTIC_SPINDLE,4,199,0.020100502512562814,0.9755471542139524,0.9535423311865701,18541/269587/227800/238130,Pcnt/Epb41/Rabgap1/Dock4,ENSMUSG00000001151/ENSMUSG00000028906/ENSMUSG00000035437/ENSMUSG00000035954
H,04,314,77,4395,HALLMARK_MTORC1_SIGNALING,3,200,0.015,0.9755471542139524,0.9535423311865701,66713/11938/192193,Actr2/Atp2a2/Edem1,ENSMUSG00000020152/ENSMUSG00000029467/ENSMUSG00000030104
H,04,314,77,4395,HALLMARK_MYC_TARGETS_V1,5,200,0.025,0.9755471542139524,0.9535423311865701,13690/99138/13204/20133/51810,Eif4g2/Stard7/Dhx15/Rrm1/Hnrnpu,ENSMUSG00000005610/ENSMUSG00000027367/ENSMUSG00000029169/ENSMUSG00000030978/ENSMUSG00000039630
H,04,314,77,4395,HALLMARK_MYC_TARGETS_V2,1,58,0.017241379310344827,0.9755471542139524,0.9535423311865701,72515,Wdr43,ENSMUSG00000041057
H,04,314,77,4395,HALLMARK_MYOGENESIS,2,200,0.01,0.9755471542139524,0.9535423311865701,16412/78286,Itgb1/Nav2,ENSMUSG00000025809/ENSMUSG00000052512
H,04,314,77,4395,HALLMARK_NOTCH_SIGNALING,1,32,0.03125,0.9755471542139524,0.9535423311865701,103583,Fbxw11,ENSMUSG00000020271
H,04,314,77,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,198,0.005050505050505051,0.9755471542139524,0.9535423311865701,14661,Glud1,ENSMUSG00000021794
H,04,314,77,4395,HALLMARK_P53_PATHWAY,2,200,0.01,0.9755471542139524,0.9535423311865701,67776/107568,Vwa5a/Wwp1,ENSMUSG00000023186/ENSMUSG00000041058
H,04,314,77,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.9755471542139524,0.9535423311865701,320495,Ipcef1,ENSMUSG00000064065
H,04,314,77,4395,HALLMARK_SPERMATOGENESIS,2,135,0.014814814814814815,0.9755471542139524,0.9535423311865701,231600/19087,Chfr/Prkar2a,ENSMUSG00000014668/ENSMUSG00000032601
H,04,314,77,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,200,0.005,0.9755471542139524,0.9535423311865701,16195,Il6st,ENSMUSG00000021756
H,04,314,77,4395,HALLMARK_XENOBIOTIC_METABOLISM,1,202,0.0049504950495049506,0.9755471542139524,0.9535423311865701,11938,Atp2a2,ENSMUSG00000029467
H,03,456,161,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,37,198,0.18686868686868688,7.81746772010223e-16,7.080692916616463e-16,12028/66144/67126/54405/12867/75406/30055/67530/407785/17993/223696/11957/68202/66419/67264/68375/66142/12857/12866/69833/27395/66916/71679/94065/66091/12868/110323/66377/57423/30057/12861/66416/22272/11958/66152/12859/66576,Bax/Atp6v1f/Atp5e/Ndufa1/Cox7c/Ndufs7/Timm13/Uqcrb/Ndufs6/Ndufs4/Tomm22/Atp5j/Ndufa5/Mrpl11/Ndufb8/Ndufa8/Cox7b/Cox4i1/Cox7a2/Polr2f/Mrpl15/Ndufb7/Atp5h/Mrpl34/Ndufa3/Cox8a/Cox6b1/Ndufc1/Atp5j2/Timm8b/Cox6a1/Ndufa7/Uqcrq/Atp5k/Uqcr10/Cox5b/Uqcrh,ENSMUSG00000003873/ENSMUSG00000004285/ENSMUSG00000016252/ENSMUSG00000016427/ENSMUSG00000017778/ENSMUSG00000020153/ENSMUSG00000020219/ENSMUSG00000021520/ENSMUSG00000021606/ENSMUSG00000021764/ENSMUSG00000022427/ENSMUSG00000022890/ENSMUSG00000023089/ENSMUSG00000024902/ENSMUSG00000025204/ENSMUSG00000026895/ENSMUSG00000031231/ENSMUSG00000031818/ENSMUSG00000032330/ENSMUSG00000033020/ENSMUSG00000033845/ENSMUSG00000033938/ENSMUSG00000034566/ENSMUSG00000034880/ENSMUSG00000035674/ENSMUSG00000035885/ENSMUSG00000036751/ENSMUSG00000037152/ENSMUSG00000038690/ENSMUSG00000039016/ENSMUSG00000041697/ENSMUSG00000041881/ENSMUSG00000044894/ENSMUSG00000050856/ENSMUSG00000059534/ENSMUSG00000061518/ENSMUSG00000063882
H,03,456,161,4395,HALLMARK_MYC_TARGETS_V1,23,200,0.115,1.430161260515419e-5,1.2953725003444432e-5,52530/66942/27756/20103/14694/68092/67115/55949/26444/20104/19934/19988/68981/23996/66870/19935/107686/16898/68011/19899/68436/11837/268373,Nhp2/Ddx18/Lsm2/Rps5/Rack1/Ncbp2/Rpl14/Eef1b2/Psma7/Rps6/Rpl22/Rpl6/Snrpa1/Psmc4/Serbp1/Mrpl23/Snrpd2/Rps2/Snrpg/Rpl18/Rpl34/Rplp0/Ppia,ENSMUSG00000001056/ENSMUSG00000001674/ENSMUSG00000007050/ENSMUSG00000012848/ENSMUSG00000020372/ENSMUSG00000022774/ENSMUSG00000025794/ENSMUSG00000025967/ENSMUSG00000027566/ENSMUSG00000028495/ENSMUSG00000028936/ENSMUSG00000029614/ENSMUSG00000030512/ENSMUSG00000030603/ENSMUSG00000036371/ENSMUSG00000037772/ENSMUSG00000040824/ENSMUSG00000044533/ENSMUSG00000057278/ENSMUSG00000059070/ENSMUSG00000062006/ENSMUSG00000067274/ENSMUSG00000071866
H,03,456,161,4395,HALLMARK_DNA_REPAIR,15,150,0.1,0.004720421219706328,0.004275534519685046,98053/59022/69920/50773/13135/68092/69745/20018/107569/69833/66467/20022/24075/66162/66914,Gtf2f1/Edf1/Polr2i/Nt5c/Dad1/Ncbp2/Pold4/Polr1d/Nt5c3/Polr2f/Gtf2h5/Polr2j/Taf10/Bola2/Vps28,ENSMUSG00000002658/ENSMUSG00000015092/ENSMUSG00000019738/ENSMUSG00000020736/ENSMUSG00000022174/ENSMUSG00000022774/ENSMUSG00000024854/ENSMUSG00000029642/ENSMUSG00000029780/ENSMUSG00000033020/ENSMUSG00000034345/ENSMUSG00000039771/ENSMUSG00000043866/ENSMUSG00000047721/ENSMUSG00000115987
H,03,456,161,4395,HALLMARK_INTERFERON_ALPHA_RESPONSE,10,102,0.09803921568627451,0.04119008226164178,0.0373080304450611,19186/17069/16913/64685/67775/69550/319236/109032/19188/16912,Psme1/Ly6e/Psmb8/Nmi/Rtp4/Bst2/Trim12c/Sp110/Psme2/Psmb9,ENSMUSG00000022216/ENSMUSG00000022587/ENSMUSG00000024338/ENSMUSG00000026946/ENSMUSG00000033355/ENSMUSG00000046718/ENSMUSG00000057143/ENSMUSG00000070034/ENSMUSG00000079197/ENSMUSG00000096727
H,03,456,161,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,9,113,0.07964601769911504,0.1875939516000579,0.16991373829136214,52530/69019/20044/107272/23825/218693/192170/27053/50783,Nhp2/Spcs1/Rps14/Psat1/Banf1/Paip1/Eif4a3/Asns/Lsm4,ENSMUSG00000001056/ENSMUSG00000021917/ENSMUSG00000024608/ENSMUSG00000024640/ENSMUSG00000024844/ENSMUSG00000025451/ENSMUSG00000025580/ENSMUSG00000029752/ENSMUSG00000031848
H,03,456,161,4395,HALLMARK_ADIPOGENESIS,13,200,0.065,0.21835740789568975,0.19777782355301154,69721/66148/20655/68202/66142/27395/66916/12868/227095/12861/22272/22117/66152,Nkiras1/Dnajc15/Sod1/Ndufa5/Cox7b/Mrpl15/Ndufb7/Cox8a/Hibch/Cox6a1/Uqcrq/Tst/Uqcr10,ENSMUSG00000021772/ENSMUSG00000022013/ENSMUSG00000022982/ENSMUSG00000023089/ENSMUSG00000031231/ENSMUSG00000033845/ENSMUSG00000033938/ENSMUSG00000035885/ENSMUSG00000041426/ENSMUSG00000041697/ENSMUSG00000044894/ENSMUSG00000044986/ENSMUSG00000059534
H,03,456,161,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,12,208,0.057692307692307696,0.4762475385833192,0.43136251964707,19186/17069/18712/16913/64685/58203/19171/67775/69550/109032/19188/16912,Psme1/Ly6e/Pim1/Psmb8/Nmi/Zbp1/Psmb10/Rtp4/Bst2/Sp110/Psme2/Psmb9,ENSMUSG00000022216/ENSMUSG00000022587/ENSMUSG00000024014/ENSMUSG00000024338/ENSMUSG00000026946/ENSMUSG00000027514/ENSMUSG00000031897/ENSMUSG00000033355/ENSMUSG00000046718/ENSMUSG00000070034/ENSMUSG00000079197/ENSMUSG00000096727
H,03,456,161,4395,HALLMARK_ALLOGRAFT_REJECTION,6,204,0.029411764705882353,0.999520010819225,0.9053180024556016,76846/20091/19171/20085/20005/67248,Rps9/Rps3a1/Psmb10/Rps19/Rpl9/Rpl39,ENSMUSG00000006333/ENSMUSG00000028081/ENSMUSG00000031897/ENSMUSG00000040952/ENSMUSG00000047215/ENSMUSG00000079641
H,03,456,161,4395,HALLMARK_ANDROGEN_RESPONSE,2,111,0.018018018018018018,0.999520010819225,0.9053180024556016,67268/16691,Myl12a/Krt8,ENSMUSG00000024048/ENSMUSG00000049382
H,03,456,161,4395,HALLMARK_APICAL_JUNCTION,1,199,0.005025125628140704,0.999520010819225,0.9053180024556016,98053,Gtf2f1,ENSMUSG00000002658
H,03,456,161,4395,HALLMARK_APOPTOSIS,3,161,0.018633540372670808,0.999520010819225,0.9053180024556016,12028/20655/12257,Bax/Sod1/Tspo,ENSMUSG00000003873/ENSMUSG00000022982/ENSMUSG00000041736
H,03,456,161,4395,HALLMARK_BILE_ACID_METABOLISM,3,113,0.02654867256637168,0.999520010819225,0.9053180024556016,20655/114664/19659,Sod1/Hsd17b11/Rbp1,ENSMUSG00000022982/ENSMUSG00000029311/ENSMUSG00000046402
H,03,456,161,4395,HALLMARK_COAGULATION,2,141,0.014184397163120567,0.999520010819225,0.9053180024556016,93691/20196,Klf7/S100a13,ENSMUSG00000025959/ENSMUSG00000042312
H,03,456,161,4395,HALLMARK_COMPLEMENT,6,197,0.030456852791878174,0.999520010819225,0.9053180024556016,12946/11927/18712/20196/14127/16912,Cr1l/Atox1/Pim1/S100a13/Fcer1g/Psmb9,ENSMUSG00000016481/ENSMUSG00000018585/ENSMUSG00000024014/ENSMUSG00000042312/ENSMUSG00000058715/ENSMUSG00000096727
H,03,456,161,4395,HALLMARK_E2F_TARGETS,5,200,0.025,0.999520010819225,0.9053180024556016,22154/30939/20877/20638/78304,Tubb5/Pttg1/Aurkb/Snrpb/Naa38,ENSMUSG00000001525/ENSMUSG00000020415/ENSMUSG00000020897/ENSMUSG00000027404/ENSMUSG00000059278
H,03,456,161,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,200,0.005,0.999520010819225,0.9053180024556016,16852,Lgals1,ENSMUSG00000068220
H,03,456,161,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,2,200,0.01,0.999520010819225,0.9053180024556016,16691/225845,Krt8/Plaat3,ENSMUSG00000049382/ENSMUSG00000060675
H,03,456,161,4395,HALLMARK_ESTROGEN_RESPONSE_LATE,3,206,0.014563106796116505,0.999520010819225,0.9053180024556016,53314/22117/225845,Batf/Tst/Plaat3,ENSMUSG00000034266/ENSMUSG00000044986/ENSMUSG00000060675
H,03,456,161,4395,HALLMARK_FATTY_ACID_METABOLISM,4,160,0.025,0.999520010819225,0.9053180024556016,19186/114664/227095/16852,Psme1/Hsd17b11/Hibch/Lgals1,ENSMUSG00000022216/ENSMUSG00000029311/ENSMUSG00000041426/ENSMUSG00000068220
H,03,456,161,4395,HALLMARK_G2M_CHECKPOINT,2,199,0.010050251256281407,0.999520010819225,0.9053180024556016,30939/20877,Pttg1/Aurkb,ENSMUSG00000020415/ENSMUSG00000020897
H,03,456,161,4395,HALLMARK_GLYCOLYSIS,5,200,0.025,0.999520010819225,0.9053180024556016,20655/78330/22166/23996/268373,Sod1/Ndufv3/Txn1/Psmc4/Ppia,ENSMUSG00000022982/ENSMUSG00000024038/ENSMUSG00000028367/ENSMUSG00000030603/ENSMUSG00000071866
H,03,456,161,4395,HALLMARK_HEME_METABOLISM,3,195,0.015384615384615385,0.999520010819225,0.9053180024556016,27053/13349/110351,Asns/Ackr1/Rap1gap,ENSMUSG00000029752/ENSMUSG00000037872/ENSMUSG00000041351
H,03,456,161,4395,HALLMARK_HYPOXIA,2,201,0.009950248756218905,0.999520010819225,0.9053180024556016,18712/93691,Pim1/Klf7,ENSMUSG00000024014/ENSMUSG00000025959
H,03,456,161,4395,HALLMARK_IL2_STAT5_SIGNALING,5,200,0.025,0.999520010819225,0.9053180024556016,18712/53314/74318/16188/217057,Pim1/Batf/Hopx/Il3ra/Ptrh2,ENSMUSG00000024014/ENSMUSG00000034266/ENSMUSG00000059325/ENSMUSG00000068758/ENSMUSG00000072582
H,03,456,161,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,4,88,0.045454545454545456,0.999520010819225,0.9053180024556016,18712/57914/12018/16188,Pim1/Crlf2/Bak1/Il3ra,ENSMUSG00000024014/ENSMUSG00000033467/ENSMUSG00000057789/ENSMUSG00000068758
H,03,456,161,4395,HALLMARK_INFLAMMATORY_RESPONSE,4,199,0.020100502512562814,0.999520010819225,0.9053180024556016,17069/64685/67775/69550,Ly6e/Nmi/Rtp4/Bst2,ENSMUSG00000022587/ENSMUSG00000026946/ENSMUSG00000033355/ENSMUSG00000046718
H,03,456,161,4395,HALLMARK_KRAS_SIGNALING_UP,4,204,0.0196078431372549,0.999520010819225,0.9053180024556016,16913/30951/56195/14127,Psmb8/Cbx8/Ptbp2/Fcer1g,ENSMUSG00000024338/ENSMUSG00000025578/ENSMUSG00000028134/ENSMUSG00000058715
H,03,456,161,4395,HALLMARK_MITOTIC_SPINDLE,2,199,0.010050251256281407,0.999520010819225,0.9053180024556016,19765/17318,Ralbp1/Mid1,ENSMUSG00000024096/ENSMUSG00000035299
H,03,456,161,4395,HALLMARK_MTORC1_SIGNALING,8,200,0.04,0.999520010819225,0.9053180024556016,19173/107272/100678/27053/18036/23996/14227/268373,Psmb5/Psat1/Psph/Asns/Nfkbib/Psmc4/Fkbp2/Ppia,ENSMUSG00000022193/ENSMUSG00000024640/ENSMUSG00000029446/ENSMUSG00000029752/ENSMUSG00000030595/ENSMUSG00000030603/ENSMUSG00000056629/ENSMUSG00000071866
H,03,456,161,4395,HALLMARK_MYC_TARGETS_V2,2,58,0.034482758620689655,0.999520010819225,0.9053180024556016,66942/69902,Ddx18/Mrto4,ENSMUSG00000001674/ENSMUSG00000028741
H,03,456,161,4395,HALLMARK_MYOGENESIS,1,200,0.005,0.999520010819225,0.9053180024556016,12862,Cox6a2,ENSMUSG00000030785
H,03,456,161,4395,HALLMARK_NOTCH_SIGNALING,1,32,0.03125,0.999520010819225,0.9053180024556016,66340,Psenen,ENSMUSG00000036835
H,03,456,161,4395,HALLMARK_P53_PATHWAY,10,200,0.05,0.999520010819225,0.9053180024556016,12028/15254/14694/67941/12018/54217/19899/232440/20042/319162,Bax/Hint1/Rack1/Rps27l/Bak1/Rpl36/Rpl18/H2afj/Rps12/Hist3h2a,ENSMUSG00000003873/ENSMUSG00000020267/ENSMUSG00000020372/ENSMUSG00000036781/ENSMUSG00000057789/ENSMUSG00000057863/ENSMUSG00000059070/ENSMUSG00000060032/ENSMUSG00000061983/ENSMUSG00000078851
H,03,456,161,4395,HALLMARK_PANCREAS_BETA_CELLS,1,40,0.025,0.999520010819225,0.9053180024556016,69019,Spcs1,ENSMUSG00000021917
H,03,456,161,4395,HALLMARK_PEROXISOME,4,107,0.037383177570093455,0.999520010819225,0.9053180024556016,66437/20655/114664/12257,Fis1/Sod1/Hsd17b11/Tspo,ENSMUSG00000019054/ENSMUSG00000022982/ENSMUSG00000029311/ENSMUSG00000041736
H,03,456,161,4395,HALLMARK_PI3K_AKT_MTOR_SIGNALING,5,105,0.047619047619047616,0.999520010819225,0.9053180024556016,13001/56378/18036/12631/26940,Csnk2b/Arpc3/Nfkbib/Cfl1/Ecsit,ENSMUSG00000024387/ENSMUSG00000029465/ENSMUSG00000030595/ENSMUSG00000056201/ENSMUSG00000066839
H,03,456,161,4395,HALLMARK_PROTEIN_SECRETION,3,96,0.03125,0.999520010819225,0.9053180024556016,232910/20655/59042,Ap2s1/Sod1/Cope,ENSMUSG00000008036/ENSMUSG00000022982/ENSMUSG00000055681
H,03,456,161,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,49,0.061224489795918366,0.999520010819225,0.9053180024556016,11927/20655/22166,Atox1/Sod1/Txn1,ENSMUSG00000018585/ENSMUSG00000022982/ENSMUSG00000028367
H,03,456,161,4395,HALLMARK_SPERMATOGENESIS,2,135,0.014814814814814815,0.999520010819225,0.9053180024556016,23980/69310,Pebp1/Pacrg,ENSMUSG00000032959/ENSMUSG00000037196
H,03,456,161,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,200,0.005,0.999520010819225,0.9053180024556016,20918,Eif1,ENSMUSG00000035530
H,03,456,161,4395,HALLMARK_UV_RESPONSE_DN,2,144,0.013888888888888888,0.999520010819225,0.9053180024556016,71175/69562,Nipbl/Cdk13,ENSMUSG00000022141/ENSMUSG00000041297
H,03,456,161,4395,HALLMARK_UV_RESPONSE_UP,6,162,0.037037037037037035,0.999520010819225,0.9053180024556016,66144/232910/27053/19935/22117/12018,Atp6v1f/Ap2s1/Asns/Mrpl23/Tst/Bak1,ENSMUSG00000004285/ENSMUSG00000008036/ENSMUSG00000029752/ENSMUSG00000037772/ENSMUSG00000044986/ENSMUSG00000057789
H,03,456,161,4395,HALLMARK_XENOBIOTIC_METABOLISM,3,202,0.01485148514851485,0.999520010819225,0.9053180024556016,55942/19171/110351,Sertad1/Psmb10/Rap1gap,ENSMUSG00000008384/ENSMUSG00000031897/ENSMUSG00000041351
H,14,73,17,4395,HALLMARK_COMPLEMENT,4,197,0.02030456852791878,0.07447246170684428,0.05552771267615583,19053/14825/12608/20310,Ppp2cb/Cxcl1/Cebpb/Cxcl2,ENSMUSG00000009630/ENSMUSG00000029380/ENSMUSG00000056501/ENSMUSG00000058427
H,14,73,17,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,4,200,0.02,0.07447246170684428,0.05552771267615583,20229/14825/12608/20310,Sat1/Cxcl1/Cebpb/Cxcl2,ENSMUSG00000025283/ENSMUSG00000029380/ENSMUSG00000056501/ENSMUSG00000058427
H,14,73,17,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,2,49,0.04081632653061224,0.11908512119964079,0.08879153773657429,14778/15242,Gpx3/Hhex,ENSMUSG00000018339/ENSMUSG00000024986
H,14,73,17,4395,HALLMARK_ADIPOGENESIS,3,200,0.015,0.15211225155498556,0.113417029668191,14778/66447/68465,Gpx3/Mgst3/Adipor2,ENSMUSG00000018339/ENSMUSG00000026688/ENSMUSG00000030168
H,14,73,17,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,200,0.015,0.15211225155498556,0.113417029668191,20229/14825/20310,Sat1/Cxcl1/Cxcl2,ENSMUSG00000025283/ENSMUSG00000029380/ENSMUSG00000058427
H,14,73,17,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,2,88,0.022727272727272728,0.15211225155498556,0.113417029668191,14825/20310,Cxcl1/Cxcl2,ENSMUSG00000029380/ENSMUSG00000058427
H,14,73,17,4395,HALLMARK_MTORC1_SIGNALING,3,200,0.015,0.15211225155498556,0.113417029668191,68465/228775/67486,Adipor2/Trib3/Polr3g,ENSMUSG00000030168/ENSMUSG00000032715/ENSMUSG00000035834
H,14,73,17,4395,HALLMARK_APICAL_SURFACE,1,44,0.022727272727272728,0.33152046062057317,0.24718630835744493,68465,Adipor2,ENSMUSG00000030168
H,14,73,17,4395,HALLMARK_APOPTOSIS,2,161,0.012422360248447204,0.33152046062057317,0.24718630835744493,14778/20229,Gpx3/Sat1,ENSMUSG00000018339/ENSMUSG00000025283
H,14,73,17,4395,HALLMARK_HEME_METABOLISM,2,195,0.010256410256410256,0.33152046062057317,0.24718630835744493,13857/66447,Epor/Mgst3,ENSMUSG00000006235/ENSMUSG00000026688
H,14,73,17,4395,HALLMARK_MYOGENESIS,2,200,0.01,0.33152046062057317,0.24718630835744493,14778/56642,Gpx3/Ankrd2,ENSMUSG00000018339/ENSMUSG00000025172
H,14,73,17,4395,HALLMARK_P53_PATHWAY,2,200,0.01,0.33152046062057317,0.24718630835744493,20229/228775,Sat1/Trib3,ENSMUSG00000025283/ENSMUSG00000032715
H,14,73,17,4395,HALLMARK_UV_RESPONSE_UP,2,162,0.012345679012345678,0.33152046062057317,0.24718630835744493,14778/14825,Gpx3/Cxcl1,ENSMUSG00000018339/ENSMUSG00000029380
H,14,73,17,4395,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,74,0.013513513513513514,0.43052509145411333,0.3210055506456109,228775,Trib3,ENSMUSG00000032715
H,14,73,17,4395,HALLMARK_ANDROGEN_RESPONSE,1,111,0.009009009009009009,0.5058254226559544,0.37715053443645724,20229,Sat1,ENSMUSG00000025283
H,14,73,17,4395,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,105,0.009523809523809525,0.5058254226559544,0.37715053443645724,228775,Trib3,ENSMUSG00000032715
H,14,73,17,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.5058254226559544,0.37715053443645724,12608,Cebpb,ENSMUSG00000056501
